Year,Institute,Branch,Category,Opening_Rank,Closing_Rank,Quota
2026,NIT Rourkela,Mechanical Engineering,OBC-NCL,4693,6668,Other State
2026,NIT Rourkela,Mechanical Engineering,SC,2328,3942,Other State
2026,NIT Rourkela,Mechanical Engineering,ST,1691,2219,Other State
2026,NIT Rourkela,Mechanical Engineering,EWS,4209,5041,Other State
2026,NIT Rourkela,Mechanical Engineering,PwD,216,1869,Other State
2026,NIT Rourkela,Civil Engineering,General,12092,13788,Other State
2026,NIT Rourkela,Civil Engineering,OBC-NCL,4807,6250,Other State
2026,NIT Rourkela,Civil Engineering,SC,2223,3845,Other State
2026,NIT Rourkela,Civil Engineering,ST,1955,2593,Other State
2026,NIT Rourkela,Civil Engineering,EWS,4313,6010,Other State
2026,NIT Rourkela,Civil Engineering,PwD,1,1431,Other State
2026,NIT Rourkela,Information Technology,General,4942,6269,Other State
2026,NIT Rourkela,Information Technology,OBC-NCL,2150,3203,Other State
2026,NIT Rourkela,Information Technology,SC,1098,2813,Other State
2026,NIT Rourkela,Information Technology,ST,709,1272,Other State
2026,NIT Rourkela,Information Technology,EWS,1792,3061,Other State
2026,NIT Rourkela,Information Technology,PwD,1,1739,Other State
2026,MNNIT Allahabad,Computer Science and Engineering,General,5121,5786,Other State
2026,MNNIT Allahabad,Computer Science and Engineering,OBC-NCL,1830,3585,Other State
2026,MNNIT Allahabad,Computer Science and Engineering,SC,1081,2799,Other State
2026,MNNIT Allahabad,Computer Science and Engineering,ST,883,2175,Other State
2026,MNNIT Allahabad,Computer Science and Engineering,EWS,1853,3185,Other State
2026,MNNIT Allahabad,Computer Science and Engineering,PwD,172,1529,Other State
2026,MNNIT Allahabad,Electronics and Communication Engineering,General,8192,9497,Other State
2026,MNNIT Allahabad,Electronics and Communication Engineering,OBC-NCL,3086,4758,Other State
2026,MNNIT Allahabad,Electronics and Communication Engineering,SC,1648,2980,Other State
2026,MNNIT Allahabad,Electronics and Communication Engineering,ST,1282,3167,Other State
2026,MNNIT Allahabad,Electronics and Communication Engineering,EWS,2978,3675,Other State
2026,MNNIT Allahabad,Electronics and Communication Engineering,PwD,1,856,Other State
2026,MNNIT Allahabad,Electrical Engineering,General,11827,13779,Other State
2026,MNNIT Allahabad,Electrical Engineering,OBC-NCL,4616,5754,Other State
2026,MNNIT Allahabad,Electrical Engineering,SC,2578,3757,Other State
2026,MNNIT Allahabad,Electrical Engineering,ST,1843,3241,Other State
2026,MNNIT Allahabad,Electrical Engineering,EWS,4075,4805,Other State
2026,MNNIT Allahabad,Electrical Engineering,PwD,123,1584,Other State
2026,MNNIT Allahabad,Mechanical Engineering,General,12047,12848,Other State
2026,MNNIT Allahabad,Mechanical Engineering,OBC-NCL,4813,5527,Other State
2026,MNNIT Allahabad,Mechanical Engineering,SC,2357,2925,Other State
2026,MNNIT Allahabad,Mechanical Engineering,ST,1992,3600,Other State
2026,MNNIT Allahabad,Mechanical Engineering,EWS,4266,5858,Other State
2026,MNNIT Allahabad,Mechanical Engineering,PwD,18,1888,Other State
2026,MNNIT Allahabad,Civil Engineering,General,12015,13187,Other State
2026,MNNIT Allahabad,Civil Engineering,OBC-NCL,4693,6390,Other State
2026,MNNIT Allahabad,Civil Engineering,SC,2364,2978,Other State
2026,MNNIT Allahabad,Civil Engineering,ST,1819,2349,Other State
2026,MNNIT Allahabad,Civil Engineering,EWS,4010,5876,Other State
2026,MNNIT Allahabad,Civil Engineering,PwD,296,1949,Other State
2026,MNNIT Allahabad,Information Technology,General,4904,5942,Other State
2026,MNNIT Allahabad,Information Technology,OBC-NCL,2026,3551,Other State
2026,MNNIT Allahabad,Information Technology,SC,1158,1758,Other State
2026,MNNIT Allahabad,Information Technology,ST,570,2151,Other State
2026,MNNIT Allahabad,Information Technology,EWS,1938,3129,Other State
2026,MNNIT Allahabad,Information Technology,PwD,190,1550,Other State
2026,NIT Calicut,Computer Science and Engineering,General,4819,6597,Other State
2026,NIT Calicut,Computer Science and Engineering,OBC-NCL,2116,2653,Other State
2026,NIT Calicut,Computer Science and Engineering,SC,947,2856,Other State
2026,NIT Calicut,Computer Science and Engineering,ST,670,2097,Other State
2026,NIT Calicut,Computer Science and Engineering,EWS,1575,2528,Other State
2026,NIT Calicut,Computer Science and Engineering,PwD,18,1864,Other State
2026,NIT Calicut,Electronics and Communication Engineering,General,8024,9342,Other State
2026,NIT Calicut,Electronics and Communication Engineering,OBC-NCL,3260,3772,Other State
2026,NIT Calicut,Electronics and Communication Engineering,SC,1795,3215,Other State
2026,NIT Calicut,Electronics and Communication Engineering,ST,1312,2182,Other State
2026,NIT Calicut,Electronics and Communication Engineering,EWS,2890,3721,Other State
2026,NIT Calicut,Electronics and Communication Engineering,PwD,1,761,Other State
2026,NIT Calicut,Electrical Engineering,General,12077,13805,Other State
2026,NIT Calicut,Electrical Engineering,OBC-NCL,4784,5970,Other State
2026,NIT Calicut,Electrical Engineering,SC,2586,3906,Other State
2026,NIT Calicut,Electrical Engineering,ST,1668,3663,Other State
2026,NIT Calicut,Electrical Engineering,EWS,4103,5787,Other State
2026,NIT Calicut,Electrical Engineering,PwD,119,834,Other State
2026,NIT Calicut,Mechanical Engineering,General,12011,13018,Other State
2026,NIT Calicut,Mechanical Engineering,OBC-NCL,4615,5998,Other State
2026,NIT Calicut,Mechanical Engineering,SC,2531,3747,Other State
2026,NIT Calicut,Mechanical Engineering,ST,1964,3014,Other State
2026,NIT Calicut,Mechanical Engineering,EWS,4088,5529,Other State
2026,NIT Calicut,Mechanical Engineering,PwD,175,1666,Other State
2026,NIT Calicut,Civil Engineering,General,12053,13280,Other State
2026,NIT Calicut,Civil Engineering,OBC-NCL,4967,6281,Other State
2026,NIT Calicut,Civil Engineering,SC,2371,3519,Other State
2026,NIT Calicut,Civil Engineering,ST,1983,3172,Other State
2026,NIT Calicut,Civil Engineering,EWS,4076,5275,Other State
2026,NIT Calicut,Civil Engineering,PwD,1,1304,Other State
2026,NIT Calicut,Information Technology,General,5118,6966,Other State
2026,NIT Calicut,Information Technology,OBC-NCL,2013,3744,Other State
2026,NIT Calicut,Information Technology,SC,968,2821,Other State
2026,NIT Calicut,Information Technology,ST,829,2306,Other State
2026,NIT Calicut,Information Technology,EWS,1854,2499,Other State
2026,NIT Calicut,Information Technology,PwD,112,1127,Other State
2026,NIT Durgapur,Computer Science and Engineering,General,4889,5841,Other State
2026,NIT Durgapur,Computer Science and Engineering,OBC-NCL,1859,3693,Other State
2026,NIT Durgapur,Computer Science and Engineering,SC,815,2565,Other State
2026,NIT Durgapur,Computer Science and Engineering,ST,578,1834,Other State
2026,NIT Durgapur,Computer Science and Engineering,EWS,1819,3421,Other State
2026,NIT Durgapur,Computer Science and Engineering,PwD,138,1814,Other State
2026,NIT Durgapur,Electronics and Communication Engineering,General,8076,8976,Other State
2026,NIT Durgapur,Electronics and Communication Engineering,OBC-NCL,3278,3834,Other State
2026,NIT Durgapur,Electronics and Communication Engineering,SC,1585,2482,Other State
2026,NIT Durgapur,Electronics and Communication Engineering,ST,1092,2379,Other State
2026,NIT Durgapur,Electronics and Communication Engineering,EWS,2757,4639,Other State
2026,NIT Durgapur,Electronics and Communication Engineering,PwD,1,966,Other State
2026,NIT Durgapur,Electrical Engineering,General,11950,12895,Other State
2026,NIT Durgapur,Electrical Engineering,OBC-NCL,4837,6137,Other State
2026,NIT Durgapur,Electrical Engineering,SC,2430,4026,Other State
2026,NIT Durgapur,Electrical Engineering,ST,1788,2304,Other State
2026,NIT Durgapur,Electrical Engineering,EWS,4018,5248,Other State
2026,NIT Durgapur,Electrical Engineering,PwD,245,1739,Other State
2026,NIT Durgapur,Mechanical Engineering,General,11919,13031,Other State
2026,NIT Durgapur,Mechanical Engineering,OBC-NCL,4633,5728,Other State
2026,NIT Durgapur,Mechanical Engineering,SC,2395,3736,Other State
2026,NIT Durgapur,Mechanical Engineering,ST,1801,2644,Other State
2026,NIT Durgapur,Mechanical Engineering,EWS,4340,5698,Other State
2026,NIT Durgapur,Mechanical Engineering,PwD,319,2060,Other State
2026,NIT Durgapur,Civil Engineering,General,12052,12773,Other State
2026,NIT Durgapur,Civil Engineering,OBC-NCL,4982,6073,Other State
2026,NIT Durgapur,Civil Engineering,SC,2206,4001,Other State
2026,NIT Durgapur,Civil Engineering,ST,1826,3343,Other State
2026,NIT Durgapur,Civil Engineering,EWS,4015,5962,Other State
2026,NIT Durgapur,Civil Engineering,PwD,1,1303,Other State
2026,NIT Durgapur,Information Technology,General,5040,5560,Other State
2026,NIT Durgapur,Information Technology,OBC-NCL,1977,2704,Other State
2026,NIT Durgapur,Information Technology,SC,1072,2883,Other State
2026,NIT Durgapur,Information Technology,ST,846,2503,Other State
2026,NIT Durgapur,Information Technology,EWS,1832,2735,Other State
2026,NIT Durgapur,Information Technology,PwD,2,1591,Other State
2026,NIT Jaipur,Computer Science and Engineering,General,4936,5872,Other State
2026,NIT Jaipur,Computer Science and Engineering,OBC-NCL,2116,3549,Other State
2026,NIT Jaipur,Computer Science and Engineering,SC,1058,1660,Other State
2026,NIT Jaipur,Computer Science and Engineering,ST,604,1872,Other State
2026,NIT Jaipur,Computer Science and Engineering,EWS,1650,3371,Other State
2026,NIT Jaipur,Computer Science and Engineering,PwD,150,875,Other State
2026,NIT Jaipur,Electronics and Communication Engineering,General,8036,9585,Other State
2026,NIT Jaipur,Electronics and Communication Engineering,OBC-NCL,3120,4125,Other State
2026,NIT Jaipur,Electronics and Communication Engineering,SC,1581,2894,Other State
2026,NIT Jaipur,Electronics and Communication Engineering,ST,1254,2387,Other State
2026,NIT Jaipur,Electronics and Communication Engineering,EWS,2630,4468,Other State
2026,NIT Jaipur,Electronics and Communication Engineering,PwD,164,1281,Other State
2026,NIT Jaipur,Electrical Engineering,General,12023,12795,Other State
2026,NIT Jaipur,Electrical Engineering,OBC-NCL,4997,5728,Other State
2026,NIT Jaipur,Electrical Engineering,SC,2455,4420,Other State
2026,NIT Jaipur,Electrical Engineering,ST,1623,3255,Other State
2026,NIT Jaipur,Electrical Engineering,EWS,4190,5191,Other State
2026,NIT Jaipur,Electrical Engineering,PwD,266,790,Other State
2026,NIT Jaipur,Mechanical Engineering,General,11986,12773,Other State
2026,NIT Jaipur,Mechanical Engineering,OBC-NCL,4715,5552,Other State
2026,NIT Jaipur,Mechanical Engineering,SC,2565,4125,Other State
2026,NIT Jaipur,Mechanical Engineering,ST,1881,2517,Other State
2026,NIT Jaipur,Mechanical Engineering,EWS,4226,5045,Other State
2026,NIT Jaipur,Mechanical Engineering,PwD,247,1662,Other State
2026,NIT Jaipur,Civil Engineering,General,11981,12566,Other State
2026,NIT Jaipur,Civil Engineering,OBC-NCL,4652,6011,Other State
2026,NIT Jaipur,Civil Engineering,SC,2554,4312,Other State
2026,NIT Jaipur,Civil Engineering,ST,1866,2798,Other State
2026,NIT Jaipur,Civil Engineering,EWS,4099,5588,Other State
2026,NIT Jaipur,Civil Engineering,PwD,6,908,Other State
2026,NIT Jaipur,Information Technology,General,5195,6109,Other State
2026,NIT Jaipur,Information Technology,OBC-NCL,1900,3076,Other State
2026,NIT Jaipur,Information Technology,SC,828,2715,Other State
2026,NIT Jaipur,Information Technology,ST,679,1262,Other State
2026,NIT Jaipur,Information Technology,EWS,1820,2563,Other State
2026,NIT Jaipur,Information Technology,PwD,237,950,Other State
2026,NIT Kurukshetra,Computer Science and Engineering,General,5105,6794,Other State
2026,NIT Kurukshetra,Computer Science and Engineering,OBC-NCL,2078,2636,Other State
2026,NIT Kurukshetra,Computer Science and Engineering,SC,889,2271,Other State
2026,NIT Kurukshetra,Computer Science and Engineering,ST,880,2303,Other State
2026,NIT Kurukshetra,Computer Science and Engineering,EWS,1743,2365,Other State
2026,NIT Kurukshetra,Computer Science and Engineering,PwD,1,1937,Other State
2026,NIT Kurukshetra,Electronics and Communication Engineering,General,7938,9690,Other State
2026,NIT Kurukshetra,Electronics and Communication Engineering,OBC-NCL,3273,4211,Other State
2026,NIT Kurukshetra,Electronics and Communication Engineering,SC,1449,2066,Other State
2026,NIT Kurukshetra,Electronics and Communication Engineering,ST,1201,2605,Other State
2026,NIT Kurukshetra,Electronics and Communication Engineering,EWS,2994,4369,Other State
2026,NIT Kurukshetra,Electronics and Communication Engineering,PwD,202,1636,Other State
2026,NIT Kurukshetra,Electrical Engineering,General,11877,13328,Other State
2026,NIT Kurukshetra,Electrical Engineering,OBC-NCL,4674,5468,Other State
2026,NIT Kurukshetra,Electrical Engineering,SC,2480,3000,Other State
2026,NIT Kurukshetra,Electrical Engineering,ST,1993,3687,Other State
2026,NIT Kurukshetra,Electrical Engineering,EWS,4014,5748,Other State
2026,NIT Kurukshetra,Electrical Engineering,PwD,1,1610,Other State
2026,NIT Kurukshetra,Mechanical Engineering,General,11948,12819,Other State
2026,NIT Kurukshetra,Mechanical Engineering,OBC-NCL,4905,6579,Other State
2026,NIT Kurukshetra,Mechanical Engineering,SC,2340,3932,Other State
2026,NIT Kurukshetra,Mechanical Engineering,ST,1859,3204,Other State
2026,NIT Kurukshetra,Mechanical Engineering,EWS,4008,4878,Other State
2026,NIT Kurukshetra,Mechanical Engineering,PwD,20,1180,Other State
2026,NIT Kurukshetra,Civil Engineering,General,11945,13412,Other State
2026,NIT Kurukshetra,Civil Engineering,OBC-NCL,4842,6094,Other State
2026,NIT Kurukshetra,Civil Engineering,SC,2536,3590,Other State
2026,NIT Kurukshetra,Civil Engineering,ST,1694,2419,Other State
2026,NIT Kurukshetra,Civil Engineering,EWS,4005,4718,Other State
2026,NIT Kurukshetra,Civil Engineering,PwD,125,691,Other State
2026,NIT Kurukshetra,Information Technology,General,5195,6306,Other State
2026,NIT Kurukshetra,Information Technology,OBC-NCL,1811,3571,Other State
2026,NIT Kurukshetra,Information Technology,SC,1121,2390,Other State
2026,NIT Kurukshetra,Information Technology,ST,948,1854,Other State
2026,NIT Kurukshetra,Information Technology,EWS,1886,3032,Other State
2026,NIT Kurukshetra,Information Technology,PwD,71,1750,Other State
2026,NIT Nagpur,Computer Science and Engineering,General,4941,5868,Other State
2026,NIT Nagpur,Computer Science and Engineering,OBC-NCL,1957,3433,Other State
2026,NIT Nagpur,Computer Science and Engineering,SC,1125,1995,Other State
2026,NIT Nagpur,Computer Science and Engineering,ST,893,2678,Other State
2026,NIT Nagpur,Computer Science and Engineering,EWS,1832,3181,Other State
2026,NIT Nagpur,Computer Science and Engineering,PwD,193,921,Other State
2026,NIT Nagpur,Electronics and Communication Engineering,General,8175,8954,Other State
2026,NIT Nagpur,Electronics and Communication Engineering,OBC-NCL,3357,5170,Other State
2026,NIT Nagpur,Electronics and Communication Engineering,SC,1567,3137,Other State
2026,NIT Nagpur,Electronics and Communication Engineering,ST,1202,2939,Other State
2026,NIT Nagpur,Electronics and Communication Engineering,EWS,2845,4392,Other State
2026,NIT Nagpur,Electronics and Communication Engineering,PwD,200,973,Other State
2026,NIT Nagpur,Electrical Engineering,General,11843,13186,Other State
2026,NIT Nagpur,Electrical Engineering,OBC-NCL,4912,6798,Other State
2026,NIT Nagpur,Electrical Engineering,SC,2355,3854,Other State
2026,NIT Nagpur,Electrical Engineering,ST,1979,3189,Other State
2026,NIT Nagpur,Electrical Engineering,EWS,4161,6154,Other State
2026,NIT Nagpur,Electrical Engineering,PwD,153,1327,Other State
2026,NIT Nagpur,Mechanical Engineering,General,11915,13019,Other State
2026,NIT Nagpur,Mechanical Engineering,OBC-NCL,4641,5519,Other State
2026,NIT Nagpur,Mechanical Engineering,SC,2409,4138,Other State
2026,NIT Nagpur,Mechanical Engineering,ST,1819,2598,Other State
2026,NIT Nagpur,Mechanical Engineering,EWS,4135,5252,Other State
2026,NIT Nagpur,Mechanical Engineering,PwD,37,1797,Other State
2026,NIT Nagpur,Civil Engineering,General,12108,14087,Other State
2026,NIT Nagpur,Civil Engineering,OBC-NCL,4987,6985,Other State
2026,NIT Nagpur,Civil Engineering,SC,2299,3059,Other State
2026,NIT Nagpur,Civil Engineering,ST,1904,3781,Other State
2026,NIT Nagpur,Civil Engineering,EWS,4285,5112,Other State
2026,NIT Nagpur,Civil Engineering,PwD,22,584,Other State
2026,NIT Nagpur,Information Technology,General,4974,6779,Other State
2026,NIT Nagpur,Information Technology,OBC-NCL,2092,3329,Other State
2026,NIT Nagpur,Information Technology,SC,806,1944,Other State
2026,NIT Nagpur,Information Technology,ST,641,2354,Other State
2026,NIT Nagpur,Information Technology,EWS,1908,2883,Other State
